ancestry_target,bucket,trait,median_delta,estimate,p.value,n_pairs,flag_not_pooled,estimate_logit_as_submitted,p_value_logit_as_submitted,p.adj,p_adj_logit_as_submitted,sig
East Asian,Train: East Asian-only,Cataract,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cellulitis and abscess of fingers toes,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Central origin vertigo,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cerebral artery occlusion with cerebral infarction,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cerebral ischemia,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cerebrovascular disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cervical cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cervical cancer and dysplasia,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cervical intraepithelial neoplasia CIN Cervical dysplasia,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cholelithiasis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cholelithiasis and cholecystitis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cholesterolosis of gallbladder,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Chronic Kidney Disease Stage III,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Chronic hepatitis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Chronic liver disease and cirrhosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Chronic lymphocytic thyroiditis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Chronic obstructive asthma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Chronic pharyngitis and nasopharyngitis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Chronic renal failure CKD,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Chronic sinusitis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Chronic thyroiditis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cirrhosis of liver without mention of alcohol,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Class III/IV lupus nephritis in anti-sm positive systemic lupus erythematosus,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Class V lupus nephritis in anti-sm positive systemic lupus erythematosus,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Clinically significant prostate cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Colon cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Colorectal cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Coronary atherosclerosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cough,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cyst of kidney acquired,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Cystic mastopathy,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Degeneration of macula and posterior pole of retina,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Delirium dementia and amnestic and other cognitive disorders,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Dementias,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Depression,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Dermatophytosis of nail,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Dermatophytosis of the body,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Develomental delays and disorders,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Diabetes mellitus,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Diabetes type 2 with peripheral circulatory disorders,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Diabetic retinopathy,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Diffuse diseases of connective tissue,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Diseases of pancreas,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Diseases of sebaceous glands,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Diseases of the jaws,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Disorder of skin and subcutaneous tissue NOS,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Disorders involving the immune mechanism,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Disorders of iris and ciliary body,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Disorders of lipoid metabolism,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Disorders of menstruation and other abnormal bleeding from female genital tract,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Disorders of muscle ligament and fascia,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Disorders of penis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Dizziness and giddiness Light headedness and vertigo,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Duodenal ulcer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Early-onset prostate cancer,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Elevated prostate specific antigen PSA,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,End stage renal disease,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Endometriosis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Epilepsy,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Erythematous conditions,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Essential hypertension,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Facial nerve disorders CN7,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Fasciitis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Fever of unknown origin,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Frequency of urination and polyuria,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Generalized anxiety disorder,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Gestational Thrombocytopenia,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Gestational diabetes mellitus in early pregnancy,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Gingival and periodontal diseases,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Gingivitis,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Glaucoma,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
East Asian,Train: East Asian-only,Gout,NA,NA,NA,0,FALSE,NA,NA,NA,NA,FALSE
