performance_id,pgs_id,sampleset_id,auc_single,n_cases,n_controls,has_auc,inferred_any,inferred_kept,reason
PPM036900,PGS018718,PSS012677,0.659788068952753,5538,14006,TRUE,TRUE,TRUE,rescued
PPM036901,PGS018719,PSS012679,0.65389324969173,5538,14006,TRUE,TRUE,TRUE,rescued
PPM036902,PGS018720,PSS012680,0.660822836748446,5538,14006,TRUE,TRUE,TRUE,rescued
PPM036903,PGS018721,PSS012681,0.677565931992103,5538,14006,TRUE,TRUE,TRUE,rescued
PPM036904,PGS018722,PSS012682,0.615979160146348,5538,14006,TRUE,TRUE,TRUE,rescued
PPM036905,PGS018723,PSS012650,0.670577876846211,4897,14006,TRUE,TRUE,TRUE,rescued
PPM036906,PGS018724,PSS012649,0.675758888129015,4897,14006,TRUE,TRUE,TRUE,rescued
PPM036907,PGS018725,PSS012651,0.668409941642036,4897,14006,TRUE,TRUE,TRUE,rescued
PPM036908,PGS018726,PSS012652,0.674349357728802,4897,14006,TRUE,TRUE,TRUE,rescued
PPM036909,PGS018727,PSS012653,0.692074381844754,4897,14006,TRUE,TRUE,TRUE,rescued
PPM036910,PGS018728,PSS012654,0.63615782856386,4897,14006,TRUE,TRUE,TRUE,rescued
PPM036911,PGS018729,PSS012661,0.584434823077919,818,14006,TRUE,TRUE,TRUE,rescued
PPM036912,PGS018730,PSS012660,0.587898584853784,818,14006,TRUE,TRUE,TRUE,rescued
PPM036913,PGS018731,PSS012662,0.579771872131643,818,14006,TRUE,TRUE,TRUE,rescued
PPM036914,PGS018732,PSS012663,0.589460262751521,818,14006,TRUE,TRUE,TRUE,rescued
PPM036915,PGS018733,PSS012664,0.58256381215595,818,14006,TRUE,TRUE,TRUE,rescued
PPM036916,PGS018734,PSS012666,0.646722833071541,421,14006,TRUE,TRUE,TRUE,rescued
PPM036917,PGS018735,PSS012665,0.661433528826974,421,14006,TRUE,TRUE,TRUE,rescued
PPM036918,PGS018736,PSS012667,0.636478665573594,421,14006,TRUE,TRUE,TRUE,rescued
PPM036919,PGS018737,PSS012668,0.660400886895097,421,14006,TRUE,TRUE,TRUE,rescued
PPM036920,PGS018738,PSS012669,0.726859170976266,421,14006,TRUE,TRUE,TRUE,rescued
PPM036921,PGS018739,PSS012670,0.652418898856717,421,14006,TRUE,TRUE,TRUE,rescued
PPM036922,PGS018740,PSS012672,0.621870134442665,496,17362,TRUE,TRUE,TRUE,rescued
PPM036923,PGS018741,PSS012671,0.637590297312261,496,17362,TRUE,TRUE,TRUE,rescued
PPM036924,PGS018742,PSS012673,0.636299473079882,496,17362,TRUE,TRUE,TRUE,rescued
PPM036925,PGS018743,PSS012674,0.641289049871614,496,17362,TRUE,TRUE,TRUE,rescued
PPM036926,PGS018744,PSS012675,0.697828103459167,496,17362,TRUE,TRUE,TRUE,rescued
PPM036927,PGS018745,PSS012676,0.630665761525913,496,17362,TRUE,TRUE,TRUE,rescued
PPM036928,PGS018746,PSS012620,0.645494039375159,1259,14006,TRUE,TRUE,TRUE,rescued
PPM036929,PGS018747,PSS012619,0.660587990373353,1259,14006,TRUE,TRUE,TRUE,rescued
PPM036930,PGS018748,PSS012621,0.641977504931791,1259,14006,TRUE,TRUE,TRUE,rescued
PPM036931,PGS018749,PSS012622,0.658629791816216,1259,14006,TRUE,TRUE,TRUE,rescued
PPM036932,PGS018750,PSS012623,0.693075258680128,1259,14006,TRUE,TRUE,TRUE,rescued
PPM036933,PGS018751,PSS012624,0.645009962257183,1259,14006,TRUE,TRUE,TRUE,rescued
PPM036934,PGS018752,PSS012626,0.662650027505388,1809,14006,TRUE,TRUE,TRUE,rescued
PPM036935,PGS018753,PSS012625,0.676850606630168,1809,14006,TRUE,TRUE,TRUE,rescued
PPM036936,PGS018754,PSS012627,0.662561224057257,1809,14006,TRUE,TRUE,TRUE,rescued
PPM036937,PGS018755,PSS012628,0.673575653867682,1809,14006,TRUE,TRUE,TRUE,rescued
PPM036938,PGS018756,PSS012629,0.703350187043743,1809,14006,TRUE,TRUE,TRUE,rescued
PPM036939,PGS018757,PSS012630,0.65498842121441,1809,14006,TRUE,TRUE,TRUE,rescued
PPM036940,PGS018758,PSS012632,0.656482930936736,1443,14006,TRUE,TRUE,TRUE,rescued
PPM036941,PGS018759,PSS012631,0.674459238289026,1443,14006,TRUE,TRUE,TRUE,rescued
PPM036942,PGS018760,PSS012633,0.654663296959456,1443,14006,TRUE,TRUE,TRUE,rescued
PPM036943,PGS018761,PSS012634,0.671000469158402,1443,14006,TRUE,TRUE,TRUE,rescued
PPM036944,PGS018762,PSS012635,0.707173561593096,1443,14006,TRUE,TRUE,TRUE,rescued
PPM036945,PGS018763,PSS012636,0.657239610902327,1443,14006,TRUE,TRUE,TRUE,rescued
PPM036946,PGS018764,PSS012638,0.646881495232202,1503,14006,TRUE,TRUE,TRUE,rescued
PPM036947,PGS018765,PSS012637,0.66574846879139,1503,14006,TRUE,TRUE,TRUE,rescued
PPM036948,PGS018766,PSS012639,0.647594287364155,1503,14006,TRUE,TRUE,TRUE,rescued
PPM036949,PGS018767,PSS012640,0.660421648017212,1503,14006,TRUE,TRUE,TRUE,rescued
PPM036950,PGS018768,PSS012641,0.7003371048374,1503,14006,TRUE,TRUE,TRUE,rescued
PPM036951,PGS018769,PSS012642,0.653580506177896,1503,14006,TRUE,TRUE,TRUE,rescued
PPM036952,PGS018770,PSS012644,0.637336333998594,1147,14006,TRUE,TRUE,TRUE,rescued
PPM036953,PGS018771,PSS012643,0.65416857714859,1147,14006,TRUE,TRUE,TRUE,rescued
PPM036954,PGS018772,PSS012645,0.634503322215501,1147,14006,TRUE,TRUE,TRUE,rescued
PPM036955,PGS018773,PSS012646,0.652212260258121,1147,14006,TRUE,TRUE,TRUE,rescued
PPM036956,PGS018774,PSS012647,0.69172067370305,1147,14006,TRUE,TRUE,TRUE,rescued
PPM036957,PGS018775,PSS012648,0.650491052470849,1147,14006,TRUE,TRUE,TRUE,rescued
PPM036958,PGS018776,PSS012656,0.59687555759492406,553,14006,TRUE,TRUE,TRUE,rescued
PPM036959,PGS018777,PSS012655,0.606829829323986,553,14006,TRUE,TRUE,TRUE,rescued
PPM036960,PGS018778,PSS012657,0.598771670833915,553,14006,TRUE,TRUE,TRUE,rescued
PPM036961,PGS018779,PSS012658,0.600722914152782,553,14006,TRUE,TRUE,TRUE,rescued
PPM036962,PGS018780,PSS012659,0.600041857545423,553,14006,TRUE,TRUE,TRUE,rescued
PPM036963,PGS018781,PSS012684,0.634818778882049,1113,18086,TRUE,TRUE,TRUE,rescued
PPM036964,PGS018782,PSS012683,0.64102731096382,1113,18086,TRUE,TRUE,TRUE,rescued
PPM036965,PGS018783,PSS012685,0.632217947613573,1113,18086,TRUE,TRUE,TRUE,rescued
PPM036966,PGS018784,PSS012686,0.638369598620309,1113,18086,TRUE,TRUE,TRUE,rescued
PPM036967,PGS018785,PSS012687,0.634194875457272,1113,18086,TRUE,TRUE,TRUE,rescued
PPM036968,PGS018786,PSS012714,0.607554945487613,7538,11877,TRUE,TRUE,TRUE,rescued
PPM036969,PGS018787,PSS012713,0.610484783973376,7538,11877,TRUE,TRUE,TRUE,rescued
PPM036970,PGS018788,PSS012715,0.600612522272994,7538,11877,TRUE,TRUE,TRUE,rescued
PPM036971,PGS018789,PSS012716,0.608752325200824,7538,11877,TRUE,TRUE,TRUE,rescued
PPM036972,PGS018790,PSS012717,0.60332171673959,7538,11877,TRUE,TRUE,TRUE,rescued
PPM036973,PGS018791,PSS012704,0.607964460748423,7443,11877,TRUE,TRUE,TRUE,rescued
PPM036974,PGS018792,PSS012703,0.610515339668116,7443,11877,TRUE,TRUE,TRUE,rescued
PPM036975,PGS018793,PSS012705,0.600940146149155,7443,11877,TRUE,TRUE,TRUE,rescued
PPM036976,PGS018794,PSS012706,0.609733296677437,7443,11877,TRUE,TRUE,TRUE,rescued
PPM036977,PGS018795,PSS012707,0.60354829849343306,7443,11877,TRUE,TRUE,TRUE,rescued
PPM036978,PGS018796,PSS012709,0.607880731456918,3620,11877,TRUE,TRUE,TRUE,rescued
PPM036979,PGS018797,PSS012708,0.606393340208593,3620,11877,TRUE,TRUE,TRUE,rescued
PPM036980,PGS018798,PSS012710,0.592190230711943,3620,11877,TRUE,TRUE,TRUE,rescued
PPM036981,PGS018799,PSS012711,0.604958862409681,3620,11877,TRUE,TRUE,TRUE,rescued
PPM036982,PGS018800,PSS012712,0.601560981645662,3620,11877,TRUE,TRUE,TRUE,rescued
PPM036983,PGS018801,PSS012689,0.601185337494709,1168,11877,TRUE,TRUE,TRUE,rescued
PPM036984,PGS018802,PSS012688,0.605235268234564,1168,11877,TRUE,TRUE,TRUE,rescued
PPM036985,PGS018803,PSS012690,0.590953967666296,1168,11877,TRUE,TRUE,TRUE,rescued
PPM036986,PGS018804,PSS012691,0.603484373504217,1168,11877,TRUE,TRUE,TRUE,rescued
PPM036987,PGS018805,PSS012692,0.603425335141825,1168,11877,TRUE,TRUE,TRUE,rescued
PPM036988,PGS018806,PSS012694,0.759857230304313,148,11877,TRUE,TRUE,TRUE,rescued
PPM036989,PGS018807,PSS012693,0.773163097424274,148,11877,TRUE,TRUE,TRUE,rescued
PPM036990,PGS018808,PSS012695,0.736371000958018,148,11877,TRUE,TRUE,TRUE,rescued
PPM036991,PGS018809,PSS012696,0.774328192805081,148,11877,TRUE,TRUE,TRUE,rescued
PPM036992,PGS018810,PSS012697,0.768014604652645,148,11877,TRUE,TRUE,TRUE,rescued
PPM036993,PGS018811,PSS012699,0.593564595808433,2649,11877,TRUE,TRUE,TRUE,rescued
PPM036994,PGS018812,PSS012698,0.600366891377782,2649,11877,TRUE,TRUE,TRUE,rescued
PPM036995,PGS018813,PSS012700,0.584509690414581,2649,11877,TRUE,TRUE,TRUE,rescued
PPM036996,PGS018814,PSS012701,0.596283066652771,2649,11877,TRUE,TRUE,TRUE,rescued
PPM036997,PGS018815,PSS012702,0.59441781087403,2649,11877,TRUE,TRUE,TRUE,rescued
PPM036998,PGS018816,PSS012731,0.725924981776111,1862,17819,TRUE,TRUE,TRUE,rescued
PPM036999,PGS018817,PSS012730,0.728013834543065,1862,17819,TRUE,TRUE,TRUE,rescued
PPM037000,PGS018818,PSS012732,0.719156901095627,1862,17819,TRUE,TRUE,TRUE,rescued
PPM037001,PGS018819,PSS012733,0.727638416107934,1862,17819,TRUE,TRUE,TRUE,rescued
PPM037002,PGS018820,PSS012734,0.732205253579541,1862,17819,TRUE,TRUE,TRUE,rescued
PPM037003,PGS018821,PSS012735,0.7242780956062,1862,17819,TRUE,TRUE,TRUE,rescued
PPM037004,PGS018822,PSS012725,0.725353467317205,1852,17819,TRUE,TRUE,TRUE,rescued
PPM037005,PGS018823,PSS012724,0.727595928921455,1852,17819,TRUE,TRUE,TRUE,rescued
PPM037006,PGS018824,PSS012726,0.718914348348288,1852,17819,TRUE,TRUE,TRUE,rescued
PPM037007,PGS018825,PSS012727,0.726799978230823,1852,17819,TRUE,TRUE,TRUE,rescued
PPM037008,PGS018826,PSS012728,0.732221000298538,1852,17819,TRUE,TRUE,TRUE,rescued
PPM037009,PGS018827,PSS012729,0.724002832902051,1852,17819,TRUE,TRUE,TRUE,rescued
PPM037010,PGS018828,PSS012719,0.712592270866242,1266,17819,TRUE,TRUE,TRUE,rescued
PPM037011,PGS018829,PSS012718,0.71587781010507,1266,17819,TRUE,TRUE,TRUE,rescued
PPM037012,PGS018830,PSS012720,0.709416666289875,1266,17819,TRUE,TRUE,TRUE,rescued
PPM037013,PGS018831,PSS012721,0.716202161687823,1266,17819,TRUE,TRUE,TRUE,rescued
PPM037014,PGS018832,PSS012722,0.722230304784099,1266,17819,TRUE,TRUE,TRUE,rescued
PPM037015,PGS018833,PSS012723,0.714091371840077,1266,17819,TRUE,TRUE,TRUE,rescued
PPM037016,PGS018834,PSS012742,0.632905241841016,491,19386,TRUE,TRUE,TRUE,rescued
PPM037017,PGS018835,PSS012741,0.633091930410234,491,19386,TRUE,TRUE,TRUE,rescued
PPM037018,PGS018836,PSS012743,0.631181655647103,491,19386,TRUE,TRUE,TRUE,rescued
PPM037019,PGS018837,PSS012744,0.631287974629685,491,19386,TRUE,TRUE,TRUE,rescued
PPM037020,PGS018838,PSS012745,0.630339718565669,491,19386,TRUE,TRUE,TRUE,rescued
PPM037021,PGS018839,PSS012737,0.683802164191689,249,19386,TRUE,TRUE,TRUE,rescued
PPM037022,PGS018840,PSS012736,0.685949617100404,249,19386,TRUE,TRUE,TRUE,rescued
PPM037023,PGS018841,PSS012738,0.672712308016757,249,19386,TRUE,TRUE,TRUE,rescued
PPM037024,PGS018842,PSS012739,0.678203788019094,249,19386,TRUE,TRUE,TRUE,rescued
PPM037025,PGS018843,PSS012740,0.683250903127624,249,19386,TRUE,TRUE,TRUE,rescued
PPM037026,PGS018844,PSS012753,0.773835403326366,337,19566,TRUE,TRUE,TRUE,rescued
PPM037027,PGS018845,PSS012752,0.776535235985879,337,19566,TRUE,TRUE,TRUE,rescued
PPM037028,PGS018846,PSS012754,0.775655917383483,337,19566,TRUE,TRUE,TRUE,rescued
PPM037029,PGS018847,PSS012755,0.773234227241527,337,19566,TRUE,TRUE,TRUE,rescued
PPM037030,PGS018848,PSS012756,0.786497105892223,337,19566,TRUE,TRUE,TRUE,rescued
PPM037031,PGS018849,PSS012757,0.772261031747982,337,19566,TRUE,TRUE,TRUE,rescued
PPM037032,PGS018850,PSS012747,0.761749273310255,277,19566,TRUE,TRUE,TRUE,rescued
PPM037033,PGS018851,PSS012746,0.764125014622359,277,19566,TRUE,TRUE,TRUE,rescued
PPM037034,PGS018852,PSS012748,0.763092685277747,277,19566,TRUE,TRUE,TRUE,rescued
PPM037035,PGS018853,PSS012749,0.761576757146321,277,19566,TRUE,TRUE,TRUE,rescued
PPM037036,PGS018854,PSS012750,0.775976413811478,277,19566,TRUE,TRUE,TRUE,rescued
PPM037037,PGS018855,PSS012751,0.763338636129645,277,19566,TRUE,TRUE,TRUE,rescued
PPM037038,PGS018856,PSS012764,0.702177421547605,705,19041,TRUE,TRUE,TRUE,rescued
PPM037039,PGS018857,PSS012763,0.702379449199022,705,19041,TRUE,TRUE,TRUE,rescued
PPM037040,PGS018858,PSS012765,0.702355015176284,705,19041,TRUE,TRUE,TRUE,rescued
PPM037041,PGS018859,PSS012766,0.702490072747088,705,19041,TRUE,TRUE,TRUE,rescued
PPM037042,PGS018860,PSS012767,0.702335348767739,705,19041,TRUE,TRUE,TRUE,rescued
PPM037043,PGS018861,PSS012759,0.717335057830901,354,19041,TRUE,TRUE,TRUE,rescued
PPM037044,PGS018862,PSS012758,0.712241232641902,354,19041,TRUE,TRUE,TRUE,rescued
PPM037045,PGS018863,PSS012760,0.712478306550509,354,19041,TRUE,TRUE,TRUE,rescued
PPM037046,PGS018864,PSS012761,0.71397937902065,354,19041,TRUE,TRUE,TRUE,rescued
PPM037047,PGS018865,PSS012762,0.717939314420236,354,19041,TRUE,TRUE,TRUE,rescued
PPM037048,PGS018866,PSS012779,0.838910517315454,679,18072,TRUE,TRUE,TRUE,rescued
PPM037049,PGS018867,PSS012778,0.839560266543057,679,18072,TRUE,TRUE,TRUE,rescued
PPM037050,PGS018868,PSS012780,0.839651783962171,679,18072,TRUE,TRUE,TRUE,rescued
PPM037051,PGS018869,PSS012781,0.839533862585984,679,18072,TRUE,TRUE,TRUE,rescued
PPM037052,PGS018870,PSS012782,0.839184173142156,679,18072,TRUE,TRUE,TRUE,rescued
PPM037053,PGS018871,PSS012769,0.835886957524654,664,18072,TRUE,TRUE,TRUE,rescued
PPM037054,PGS018872,PSS012768,0.836349798263439,664,18072,TRUE,TRUE,TRUE,rescued
PPM037055,PGS018873,PSS012770,0.836146295007387,664,18072,TRUE,TRUE,TRUE,rescued
PPM037056,PGS018874,PSS012771,0.835303031515171,664,18072,TRUE,TRUE,TRUE,rescued
PPM037057,PGS018875,PSS012772,0.836156878510056,664,18072,TRUE,TRUE,TRUE,rescued
PPM037058,PGS018876,PSS012774,0.860304881837174,114,18072,TRUE,TRUE,TRUE,rescued
PPM037059,PGS018877,PSS012773,0.861529030078516,114,18072,TRUE,TRUE,TRUE,rescued
PPM037060,PGS018878,PSS012775,0.861985294688692,114,18072,TRUE,TRUE,TRUE,rescued
PPM037061,PGS018879,PSS012776,0.861458163447574,114,18072,TRUE,TRUE,TRUE,rescued
PPM037062,PGS018880,PSS012777,0.859665140607162,114,18072,TRUE,TRUE,TRUE,rescued
PPM037063,PGS018881,PSS012784,0.82601001888139,98,18072,TRUE,TRUE,TRUE,rescued
PPM037064,PGS018882,PSS012783,0.848971461094398,98,18072,TRUE,TRUE,TRUE,rescued
PPM037065,PGS018883,PSS012785,0.784518953663803,98,18072,TRUE,TRUE,TRUE,rescued
PPM037066,PGS018884,PSS012786,0.8171367816715,98,18072,TRUE,TRUE,TRUE,rescued
PPM037067,PGS018885,PSS012787,0.816392592893731,98,18072,TRUE,TRUE,TRUE,rescued
PPM037068,PGS018886,PSS012789,0.732421469353053,957,18072,TRUE,TRUE,TRUE,rescued
PPM037069,PGS018887,PSS012788,0.732425690249567,957,18072,TRUE,TRUE,TRUE,rescued
PPM037070,PGS018888,PSS012790,0.731951562148018,957,18072,TRUE,TRUE,TRUE,rescued
PPM037071,PGS018889,PSS012791,0.73168593477015,957,18072,TRUE,TRUE,TRUE,rescued
PPM037072,PGS018890,PSS012792,0.731533346470151,957,18072,TRUE,TRUE,TRUE,rescued
PPM037073,PGS018891,PSS012814,0.622511545317935,526,19015,TRUE,TRUE,TRUE,rescued
PPM037074,PGS018892,PSS012813,0.624373393428642,526,19015,TRUE,TRUE,TRUE,rescued
PPM037075,PGS018893,PSS012815,0.622977257298371,526,19015,TRUE,TRUE,TRUE,rescued
PPM037076,PGS018894,PSS012816,0.625316315216424,526,19015,TRUE,TRUE,TRUE,rescued
PPM037077,PGS018895,PSS012817,0.620770374399239,526,19015,TRUE,TRUE,TRUE,rescued
PPM037078,PGS018896,PSS012804,0.648094149692888,390,19015,TRUE,TRUE,TRUE,rescued
PPM037079,PGS018897,PSS012803,0.651535697189129,390,19015,TRUE,TRUE,TRUE,rescued
PPM037080,PGS018898,PSS012805,0.650538239042052,390,19015,TRUE,TRUE,TRUE,rescued
PPM037081,PGS018899,PSS012806,0.650261669262458,390,19015,TRUE,TRUE,TRUE,rescued
PPM037082,PGS018900,PSS012807,0.650780692705489,390,19015,TRUE,TRUE,TRUE,rescued
PPM037083,PGS018901,PSS012809,0.616919433162384,278,19015,TRUE,TRUE,TRUE,rescued
PPM037084,PGS018902,PSS012808,0.616410179770987,278,19015,TRUE,TRUE,TRUE,rescued
PPM037085,PGS018903,PSS012810,0.614755673767586,278,19015,TRUE,TRUE,TRUE,rescued
PPM037086,PGS018904,PSS012811,0.617802870509272,278,19015,TRUE,TRUE,TRUE,rescued
PPM037087,PGS018905,PSS012812,0.614700813632554,278,19015,TRUE,TRUE,TRUE,rescued
PPM037088,PGS018906,PSS012794,0.761442370058726,75,19015,TRUE,TRUE,TRUE,rescued
PPM037089,PGS018907,PSS012793,0.755854500832676,75,19015,TRUE,TRUE,TRUE,rescued
PPM037090,PGS018908,PSS012795,0.764197388026996,75,19015,TRUE,TRUE,TRUE,rescued
PPM037091,PGS018909,PSS012796,0.759895521079849,75,19015,TRUE,TRUE,TRUE,rescued
PPM037092,PGS018910,PSS012797,0.761736173196599,75,19015,TRUE,TRUE,TRUE,rescued
PPM037093,PGS018911,PSS012799,0.658317337189938,240,19015,TRUE,TRUE,TRUE,rescued
PPM037094,PGS018912,PSS012798,0.652637391533,240,19015,TRUE,TRUE,TRUE,rescued
PPM037095,PGS018913,PSS012800,0.651713997721097,240,19015,TRUE,TRUE,TRUE,rescued
PPM037096,PGS018914,PSS012801,0.654726750810763,240,19015,TRUE,TRUE,TRUE,rescued
PPM037097,PGS018915,PSS012802,0.651296564116049,240,19015,TRUE,TRUE,TRUE,rescued
PPM037098,PGS018916,PSS012824,0.584532972514426,398,19015,TRUE,TRUE,TRUE,rescued
PPM037099,PGS018917,PSS012823,0.586018972062521,398,19015,TRUE,TRUE,TRUE,rescued
PPM037100,PGS018918,PSS012825,0.585326316039836,398,19015,TRUE,TRUE,TRUE,rescued
PPM037101,PGS018919,PSS012826,0.585951847060704,398,19015,TRUE,TRUE,TRUE,rescued
PPM037102,PGS018920,PSS012827,0.585075786505496,398,19015,TRUE,TRUE,TRUE,rescued
PPM037103,PGS018921,PSS012819,0.632273266188989,281,19015,TRUE,TRUE,TRUE,rescued
PPM037104,PGS018922,PSS012818,0.631934893130821,281,19015,TRUE,TRUE,TRUE,rescued
PPM037105,PGS018923,PSS012820,0.631788913603514,281,19015,TRUE,TRUE,TRUE,rescued
PPM037106,PGS018924,PSS012821,0.631996840853306,281,19015,TRUE,TRUE,TRUE,rescued
PPM037107,PGS018925,PSS012822,0.63183776059919,281,19015,TRUE,TRUE,TRUE,rescued
PPM037108,PGS018926,PSS012834,0.611370465511933,234,19015,TRUE,TRUE,TRUE,rescued
PPM037109,PGS018927,PSS012833,0.611513177855539,234,19015,TRUE,TRUE,TRUE,rescued
PPM037110,PGS018928,PSS012835,0.614085595942025,234,19015,TRUE,TRUE,TRUE,rescued
PPM037111,PGS018929,PSS012836,0.611391591433664,234,19015,TRUE,TRUE,TRUE,rescued
PPM037112,PGS018930,PSS012837,0.611257644100137,234,19015,TRUE,TRUE,TRUE,rescued
PPM037113,PGS018931,PSS012829,0.682541019327767,143,19015,TRUE,TRUE,TRUE,rescued
PPM037114,PGS018932,PSS012828,0.682285056515927,143,19015,TRUE,TRUE,TRUE,rescued
PPM037115,PGS018933,PSS012830,0.684182711845084,143,19015,TRUE,TRUE,TRUE,rescued
PPM037116,PGS018934,PSS012831,0.681997098352607,143,19015,TRUE,TRUE,TRUE,rescued
PPM037117,PGS018935,PSS012832,0.680578637770329,143,19015,TRUE,TRUE,TRUE,rescued
PPM037118,PGS018936,PSS012839,0.671172877820259,506,14188,TRUE,TRUE,TRUE,rescued
PPM037119,PGS018937,PSS012838,0.669110092479198,506,14188,TRUE,TRUE,TRUE,rescued
PPM037120,PGS018938,PSS012840,0.665853290260321,506,14188,TRUE,TRUE,TRUE,rescued
PPM037121,PGS018939,PSS012841,0.672542821356577,506,14188,TRUE,TRUE,TRUE,rescued
PPM037122,PGS018940,PSS012842,0.668331167796423,506,14188,TRUE,TRUE,TRUE,rescued
PPM037123,PGS018941,PSS012844,0.591452695024274,454,14188,TRUE,TRUE,TRUE,rescued
PPM037124,PGS018942,PSS012843,0.5935045934456,454,14188,TRUE,TRUE,TRUE,rescued
PPM037125,PGS018943,PSS012845,0.596117243709085,454,14188,TRUE,TRUE,TRUE,rescued
PPM037126,PGS018944,PSS012846,0.59421593479133,454,14188,TRUE,TRUE,TRUE,rescued
PPM037127,PGS018945,PSS012847,0.592363528650507,454,14188,TRUE,TRUE,TRUE,rescued
PPM037128,PGS018946,PSS012849,0.635427879515585,2518,14188,TRUE,TRUE,TRUE,rescued
PPM037129,PGS018947,PSS012848,0.635455227017294,2518,14188,TRUE,TRUE,TRUE,rescued
PPM037130,PGS018948,PSS012850,0.635330441794551,2518,14188,TRUE,TRUE,TRUE,rescued
PPM037131,PGS018949,PSS012851,0.635752718571199,2518,14188,TRUE,TRUE,TRUE,rescued
PPM037132,PGS018950,PSS012852,0.636129173587049,2518,14188,TRUE,TRUE,TRUE,rescued
PPM037133,PGS018951,PSS012854,0.665435551771694,103,19831,TRUE,TRUE,TRUE,rescued
PPM037134,PGS018952,PSS012853,0.665189296154447,103,19831,TRUE,TRUE,TRUE,rescued
PPM037135,PGS018953,PSS012855,0.663528172279059,103,19831,TRUE,TRUE,TRUE,rescued
PPM037136,PGS018954,PSS012856,0.661806341253495,103,19831,TRUE,TRUE,TRUE,rescued
PPM037137,PGS018955,PSS012857,0.662380121737419,103,19831,TRUE,TRUE,TRUE,rescued
PPM037138,PGS018956,PSS012864,0.795132704420966,185,19347,TRUE,TRUE,TRUE,rescued
PPM037139,PGS018957,PSS012863,0.79610471069612,185,19347,TRUE,TRUE,TRUE,rescued
PPM037140,PGS018958,PSS012865,0.78417018351892,185,19347,TRUE,TRUE,TRUE,rescued
PPM037141,PGS018959,PSS012866,0.813385970867751,185,19347,TRUE,TRUE,TRUE,rescued
PPM037142,PGS018960,PSS012867,0.797293246107016,185,19347,TRUE,TRUE,TRUE,rescued
PPM037143,PGS018961,PSS012859,0.796775621477126,156,19347,TRUE,TRUE,TRUE,rescued
PPM037144,PGS018962,PSS012858,0.796239859621779,156,19347,TRUE,TRUE,TRUE,rescued
PPM037145,PGS018963,PSS012860,0.782413426583065,156,19347,TRUE,TRUE,TRUE,rescued
PPM037146,PGS018964,PSS012861,0.815851327907461,156,19347,TRUE,TRUE,TRUE,rescued
PPM037147,PGS018965,PSS012862,0.797508856471486,156,19347,TRUE,TRUE,TRUE,rescued
PPM037148,PGS018966,PSS012874,0.58291669258522,160,16076,TRUE,TRUE,TRUE,rescued
PPM037149,PGS018967,PSS012873,0.582975398108982,160,16076,TRUE,TRUE,TRUE,rescued
PPM037150,PGS018968,PSS012875,0.584121127768102,160,16076,TRUE,TRUE,TRUE,rescued
PPM037151,PGS018969,PSS012876,0.583521242846479,160,16076,TRUE,TRUE,TRUE,rescued
PPM037152,PGS018970,PSS012877,0.583339294600647,160,16076,TRUE,TRUE,TRUE,rescued
PPM037153,PGS018971,PSS012879,0.59938193969271,128,16076,TRUE,TRUE,TRUE,rescued
PPM037154,PGS018972,PSS012878,0.593661066963175,128,16076,TRUE,TRUE,TRUE,rescued
PPM037155,PGS018973,PSS012880,0.592863099496143,128,16076,TRUE,TRUE,TRUE,rescued
PPM037156,PGS018974,PSS012881,0.593622675105748,128,16076,TRUE,TRUE,TRUE,rescued
PPM037157,PGS018975,PSS012882,0.594296719488679,128,16076,TRUE,TRUE,TRUE,rescued
PPM037158,PGS018976,PSS012869,0.636931010753315,1195,16076,TRUE,TRUE,TRUE,rescued
PPM037159,PGS018977,PSS012868,0.637669865211376,1195,16076,TRUE,TRUE,TRUE,rescued
PPM037160,PGS018978,PSS012870,0.638866794858314,1195,16076,TRUE,TRUE,TRUE,rescued
PPM037161,PGS018979,PSS012871,0.637370762934638,1195,16076,TRUE,TRUE,TRUE,rescued
PPM037162,PGS018980,PSS012872,0.636650804078118,1195,16076,TRUE,TRUE,TRUE,rescued
PPM037163,PGS018981,PSS012884,0.643311642868211,282,18353,TRUE,TRUE,TRUE,rescued
PPM037164,PGS018982,PSS012883,0.639317668126223,282,18353,TRUE,TRUE,TRUE,rescued
PPM037165,PGS018983,PSS012885,0.638507705273994,282,18353,TRUE,TRUE,TRUE,rescued
PPM037166,PGS018984,PSS012886,0.638565283740112,282,18353,TRUE,TRUE,TRUE,rescued
PPM037167,PGS018985,PSS012887,0.639414276290849,282,18353,TRUE,TRUE,TRUE,rescued
PPM037168,PGS018986,PSS012889,0.763748987565522,654,18010,TRUE,TRUE,TRUE,rescued
PPM037169,PGS018987,PSS012888,0.763716640602316,654,18010,TRUE,TRUE,TRUE,rescued
PPM037170,PGS018988,PSS012890,0.760134532802877,654,18010,TRUE,TRUE,TRUE,rescued
PPM037171,PGS018989,PSS012891,0.762855243519146,654,18010,TRUE,TRUE,TRUE,rescued
PPM037172,PGS018990,PSS012892,0.763348173882332,654,18010,TRUE,TRUE,TRUE,rescued
PPM037173,PGS018991,PSS012894,0.700836220480115,123,18353,TRUE,TRUE,TRUE,rescued
PPM037174,PGS018992,PSS012893,0.700663899789981,123,18353,TRUE,TRUE,TRUE,rescued
PPM037175,PGS018993,PSS012895,0.701523288321751,123,18353,TRUE,TRUE,TRUE,rescued
