performance_id,pgs_id,sampleset_id,reported_trait,ancestry_eval,train_bucket,auc_single,n_cases,n_controls,n_total,ci_lo_logit,ci_hi_logit
PPM037603,PGS019421,PSS013314,Nephritis and nephropathy with pathological lesion,East Asian,Train: East Asian-only,0.636524487179089,797,16583,17380,0.6151044890259925,0.65741634804556
PPM037604,PGS019422,PSS013313,Nephritis and nephropathy with pathological lesion,East Asian,Train: East Asian-only,0.642815944825962,797,16583,17380,0.6214056074917126,0.66367081425104
PPM037605,PGS019423,PSS013315,Nephritis and nephropathy with pathological lesion,East Asian,Train: East Asian-only,0.631753838396731,797,16583,17380,0.6103297674379721,0.6526703367974254
PPM037606,PGS019424,PSS013316,Nephritis and nephropathy with pathological lesion,East Asian,Train: East Asian-only,0.643047470951605,797,16583,17380,0.6216375829021089,0.6639008807992102
PPM037607,PGS019425,PSS013317,Nephritis and nephropathy with pathological lesion,East Asian,Train: East Asian-only,0.670135044044062,797,16583,17380,0.6488247378034357,0.6907685085793295
PPM037608,PGS019426,PSS013318,Nephritis and nephropathy with pathological lesion,East Asian,Train: East Asian-only,0.636945319960404,797,16583,17380,0.6155258152346084,0.6578348666993757
PPM037609,PGS019427,PSS013346,Renal failure,East Asian,Train: East Asian-only,0.654390225654779,1928,16583,18511,0.6404163895639541,0.6681024539641641
PPM037610,PGS019428,PSS013345,Renal failure,East Asian,Train: East Asian-only,0.659373738741094,1928,16583,18511,0.645418889292805,0.6730575874951942
PPM037611,PGS019429,PSS013347,Renal failure,East Asian,Train: East Asian-only,0.656576324351564,1928,16583,18511,0.6426105599819122,0.6702763668730823
PPM037612,PGS019430,PSS013348,Renal failure,East Asian,Train: East Asian-only,0.657428913477608,1928,16583,18511,0.6434664058808075,0.671124092051967
PPM037613,PGS019431,PSS013349,Renal failure,East Asian,Train: East Asian-only,0.65503857372307706,1928,16583,18511,0.6410670897382084,0.6687472308153917
PPM037614,PGS019432,PSS013341,Chronic renal failure CKD,East Asian,Train: East Asian-only,0.656133605006252,1831,16583,18414,0.6418230343815812,0.6701662423094523
PPM037615,PGS019433,PSS013340,Chronic renal failure CKD,East Asian,Train: East Asian-only,0.659547377864186,1831,16583,18414,0.6452500807123402,0.6735599736679179
PPM037616,PGS019434,PSS013342,Chronic renal failure CKD,East Asian,Train: East Asian-only,0.657077699906068,1831,16583,18414,0.6427706994959446,0.6711048978185667
PPM037617,PGS019435,PSS013343,Chronic renal failure CKD,East Asian,Train: East Asian-only,0.657286305818837,1831,16583,18414,0.6429801046397813,0.6713122912257758
PPM037618,PGS019436,PSS013344,Chronic renal failure CKD,East Asian,Train: East Asian-only,0.656814324237547,1831,16583,18414,0.6425063201161337,0.6708430475052517
PPM037619,PGS019437,PSS013330,End stage renal disease,East Asian,Train: East Asian-only,0.656000662387686,512,16583,17095,0.629393148787373,0.6816640859007522
PPM037620,PGS019438,PSS013329,End stage renal disease,East Asian,Train: East Asian-only,0.65353119535066,512,16583,17095,0.6269159357800439,0.6792192863463403
PPM037621,PGS019439,PSS013331,End stage renal disease,East Asian,Train: East Asian-only,0.649827524799493,512,16583,17095,0.6232024452677631,0.6755507070049815
PPM037622,PGS019440,PSS013332,End stage renal disease,East Asian,Train: East Asian-only,0.651579954810649,512,16583,17095,0.624959253734641,0.6772868173161588
PPM037623,PGS019441,PSS013333,End stage renal disease,East Asian,Train: East Asian-only,0.64914758807966,512,16583,17095,0.622520938925128,0.6748769652550753
PPM037624,PGS019442,PSS013335,Chronic Kidney Disease Stage III,East Asian,Train: East Asian-only,0.658201995500012,661,16583,17244,0.6347708413735731,0.6808856350700547
PPM037625,PGS019443,PSS013334,Chronic Kidney Disease Stage III,East Asian,Train: East Asian-only,0.661420025958451,661,16583,17244,0.6380018980268253,0.684073379258337
PPM037626,PGS019444,PSS013336,Chronic Kidney Disease Stage III,East Asian,Train: East Asian-only,0.657943086092487,661,16583,17244,0.6345109474297761,0.6806290956956951
PPM037627,PGS019445,PSS013337,Chronic Kidney Disease Stage III,East Asian,Train: East Asian-only,0.663441033747354,661,16583,17244,0.6400318364981441,0.6860745793552382
PPM037628,PGS019446,PSS013338,Chronic Kidney Disease Stage III,East Asian,Train: East Asian-only,0.672655763703839,661,16583,17244,0.6492946989667058,0.6951912229807001
PPM037629,PGS019447,PSS013339,Chronic Kidney Disease Stage III,East Asian,Train: East Asian-only,0.658850272543661,661,16583,17244,0.6354216249784698,0.6815279343606295
PPM037630,PGS019448,PSS013356,Other disorders of the kidney and ureters,East Asian,Train: East Asian-only,0.642071199844527,1652,16583,18235,0.6270039213252917,0.6568629224229755
PPM037631,PGS019449,PSS013355,Other disorders of the kidney and ureters,East Asian,Train: East Asian-only,0.643955732839386,1652,16583,18235,0.6288932785809327,0.6587385771027582
PPM037632,PGS019450,PSS013357,Other disorders of the kidney and ureters,East Asian,Train: East Asian-only,0.640482449499392,1652,16583,18235,0.6254113464408255,0.6552814072156321
PPM037633,PGS019451,PSS013358,Other disorders of the kidney and ureters,East Asian,Train: East Asian-only,0.642582349350154,1652,16583,18235,0.6275163484382179,0.657371695633036
PPM037634,PGS019452,PSS013359,Other disorders of the kidney and ureters,East Asian,Train: East Asian-only,0.640254014620708,1652,16583,18235,0.6251823798618116,0.6550539938820167
PPM037635,PGS019453,PSS013351,Cyst of kidney acquired,East Asian,Train: East Asian-only,0.61941727962175,123,16583,16706,0.5649696414583809,0.6710184679438037
PPM037636,PGS019454,PSS013350,Cyst of kidney acquired,East Asian,Train: East Asian-only,0.620495374585296,123,16583,16706,0.5660341659859887,0.6720814089499425
PPM037637,PGS019455,PSS013352,Cyst of kidney acquired,East Asian,Train: East Asian-only,0.616718855483797,123,16583,16706,0.562306624499619,0.6683563118777052
PPM037638,PGS019456,PSS013353,Cyst of kidney acquired,East Asian,Train: East Asian-only,0.619489838991738,123,16583,16706,0.5650412771585563,0.6710900193136705
PPM037639,PGS019457,PSS013354,Cyst of kidney acquired,East Asian,Train: East Asian-only,0.619195189117663,123,16583,16706,0.5647503873943734,0.6707994520602667
PPM037640,PGS019458,PSS013361,Urinary tract infection,East Asian,Train: East Asian-only,0.663530825933954,1581,16692,18273,0.648223348287691,0.6785025666077049
PPM037641,PGS019459,PSS013360,Urinary tract infection,East Asian,Train: East Asian-only,0.665454088533058,1581,16692,18273,0.65015525632599,0.6804127593931394
PPM037642,PGS019460,PSS013362,Urinary tract infection,East Asian,Train: East Asian-only,0.663693235617724,1581,16692,18273,0.6483864746061604,0.6786638864105962
PPM037643,PGS019461,PSS013363,Urinary tract infection,East Asian,Train: East Asian-only,0.665035332253229,1581,16692,18273,0.6497345880430708,0.6799968792586474
PPM037644,PGS019462,PSS013364,Urinary tract infection,East Asian,Train: East Asian-only,0.664525367361913,1581,16692,18273,0.6492223169754853,0.6794903940732476
PPM037645,PGS019463,PSS013371,Hematuria,East Asian,Train: East Asian-only,0.596038841807358,921,16692,17613,0.5761186420238598,0.615647437662532
PPM037646,PGS019464,PSS013370,Hematuria,East Asian,Train: East Asian-only,0.597730602578543,921,16692,17613,0.5778052330236325,0.6173383777673628
PPM037647,PGS019465,PSS013372,Hematuria,East Asian,Train: East Asian-only,0.593127761763032,921,16692,17613,0.5732171766284431,0.6127370130710751
PPM037648,PGS019466,PSS013373,Hematuria,East Asian,Train: East Asian-only,0.597634527114877,921,16692,17613,0.5777094429098109,0.6172423575841098
PPM037649,PGS019467,PSS013374,Hematuria,East Asian,Train: East Asian-only,0.592672297716591,921,16692,17613,0.5727632989324738,0.6122815651704534
PPM037650,PGS019468,PSS013366,Microscopic hematuria,East Asian,Train: East Asian-only,0.689301309628412,126,16692,16818,0.6353652402235246,0.7385423172336677
PPM037651,PGS019469,PSS013365,Microscopic hematuria,East Asian,Train: East Asian-only,0.688347521291446,126,16692,16818,0.6344033257024368,0.7376240839674075
PPM037652,PGS019470,PSS013367,Microscopic hematuria,East Asian,Train: East Asian-only,0.688401724616678,126,16692,16818,0.634457982853029,0.7376762756152121
PPM037653,PGS019471,PSS013368,Microscopic hematuria,East Asian,Train: East Asian-only,0.688537708397521,126,16692,16818,0.634595109408748,0.7378072078384702
PPM037654,PGS019472,PSS013369,Microscopic hematuria,East Asian,Train: East Asian-only,0.688438335634597,126,16692,16818,0.6344949009459335,0.7377115272620989
PPM037655,PGS019473,PSS013388,Urinary calculus,East Asian,Train: East Asian-only,0.67803505975123,1423,18077,19500,0.6620422732563888,0.6936212723130057
PPM037656,PGS019474,PSS013387,Urinary calculus,East Asian,Train: East Asian-only,0.68376066448939,1423,18077,19500,0.66780266463926,0.6992972620227857
PPM037657,PGS019475,PSS013389,Urinary calculus,East Asian,Train: East Asian-only,0.681126387934241,1423,18077,19500,0.6651519653640892,0.6966862421690587
PPM037658,PGS019476,PSS013390,Urinary calculus,East Asian,Train: East Asian-only,0.683597467863229,1423,18077,19500,0.6676384298195812,0.6991355275370074
PPM037659,PGS019477,PSS013391,Urinary calculus,East Asian,Train: East Asian-only,0.682434060185501,1423,18077,19500,0.6664677006315202,0.6979824614398984
PPM037660,PGS019478,PSS013392,Urinary calculus,East Asian,Train: East Asian-only,0.677714147852956,1423,18077,19500,0.6617195109028446,0.6933030391993575
PPM037661,PGS019479,PSS013376,Calculus of kidney,East Asian,Train: East Asian-only,0.670367719592894,805,18077,18882,0.6491892381768668,0.6908764579245944
PPM037662,PGS019480,PSS013375,Calculus of kidney,East Asian,Train: East Asian-only,0.675941117311487,805,18077,18882,0.6547946352040931,0.6963928428977129
PPM037663,PGS019481,PSS013377,Calculus of kidney,East Asian,Train: East Asian-only,0.670510861576617,805,18077,18882,0.6493331506178512,0.6910181891986907
PPM037664,PGS019482,PSS013378,Calculus of kidney,East Asian,Train: East Asian-only,0.671675032650185,805,18077,18882,0.6505036880749333,0.6921707824673258
PPM037665,PGS019483,PSS013379,Calculus of kidney,East Asian,Train: East Asian-only,0.68199087615882,805,18077,18882,0.6608838197196568,0.7023758300595544
PPM037666,PGS019484,PSS013380,Calculus of kidney,East Asian,Train: East Asian-only,0.671000279343334,805,18077,18882,0.6498252230459562,0.6915027623454829
PPM037667,PGS019485,PSS013382,Calculus of ureter,East Asian,Train: East Asian-only,0.678826631609661,510,18077,18587,0.652305528193462,0.7042419982320892
PPM037668,PGS019486,PSS013381,Calculus of ureter,East Asian,Train: East Asian-only,0.685618601038911,510,18077,18587,0.6591487480362653,0.710934326096186
PPM037669,PGS019487,PSS013383,Calculus of ureter,East Asian,Train: East Asian-only,0.683340329548869,510,18077,18587,0.6568524177762537,0.7086903915111656
PPM037670,PGS019488,PSS013384,Calculus of ureter,East Asian,Train: East Asian-only,0.684820815530948,510,18077,18587,0.6583445387122319,0.7101486698041101
PPM037671,PGS019489,PSS013385,Calculus of ureter,East Asian,Train: East Asian-only,0.690047476644029,510,18077,18587,0.6636152595051977,0.7152937898378521
PPM037672,PGS019490,PSS013386,Calculus of ureter,East Asian,Train: East Asian-only,0.68139375460313,510,18077,18587,0.6548911085646781,0.7067724222868687
PPM037673,PGS019491,PSS013394,Hydronephrosis,East Asian,Train: East Asian-only,0.624972905021941,392,18077,18469,0.594578163864798,0.6544133890336628
PPM037674,PGS019492,PSS013393,Hydronephrosis,East Asian,Train: East Asian-only,0.624698003890387,392,18077,18469,0.5943039388313671,0.6541401568265269
PPM037675,PGS019493,PSS013395,Hydronephrosis,East Asian,Train: East Asian-only,0.627825074821653,392,18077,18469,0.5974240719823607,0.657247431601149
PPM037676,PGS019494,PSS013396,Hydronephrosis,East Asian,Train: East Asian-only,0.624089354721808,392,18077,18469,0.5936968318875532,0.6535351539190145
PPM037677,PGS019495,PSS013397,Hydronephrosis,East Asian,Train: East Asian-only,0.647067448432047,392,18077,18469,0.6166606105706157,0.6763283404224785
PPM037678,PGS019496,PSS013398,Hydronephrosis,East Asian,Train: East Asian-only,0.629897981762822,392,18077,18469,0.5994932927687263,0.6593062322924692
PPM037679,PGS019497,PSS013400,Other disorders of urethra and urinary tract,East Asian,Train: East Asian-only,0.62265951989739,2288,16509,18797,0.6096771110695612,0.6354683044569874
PPM037680,PGS019498,PSS013399,Other disorders of urethra and urinary tract,East Asian,Train: East Asian-only,0.624026516369329,2288,16509,18797,0.6110459069954303,0.6368313921731735
PPM037681,PGS019499,PSS013401,Other disorders of urethra and urinary tract,East Asian,Train: East Asian-only,0.623400109793895,2288,16509,18797,0.6104186589428741,0.636206794054258
PPM037682,PGS019500,PSS013402,Other disorders of urethra and urinary tract,East Asian,Train: East Asian-only,0.624725700582052,2288,16509,18797,0.6117460642592072,0.637528523167747
PPM037683,PGS019501,PSS013403,Other disorders of urethra and urinary tract,East Asian,Train: East Asian-only,0.622819556571601,2288,16509,18797,0.6098373513733265,0.6356278907377971
PPM037684,PGS019502,PSS013410,Abnormal findings on examination of urine,East Asian,Train: East Asian-only,0.624209481077519,1708,17691,19399,0.6093784699012571,0.6388111511715893
PPM037685,PGS019503,PSS013409,Abnormal findings on examination of urine,East Asian,Train: East Asian-only,0.625434485072061,1708,17691,19399,0.6106046306882433,0.6400325101553732
PPM037686,PGS019504,PSS013411,Abnormal findings on examination of urine,East Asian,Train: East Asian-only,0.624122342471072,1708,17691,19399,0.6092912537951916,0.6387242669087456
PPM037687,PGS019505,PSS013412,Abnormal findings on examination of urine,East Asian,Train: East Asian-only,0.625875175418984,1708,17691,19399,0.6110457679494071,0.6404718574917524
PPM037688,PGS019506,PSS013413,Abnormal findings on examination of urine,East Asian,Train: East Asian-only,0.624300491775479,1708,17691,19399,0.6094695622209622,0.6389018955241103
PPM037689,PGS019507,PSS013405,Other nonspecific findings on examination of urine,East Asian,Train: East Asian-only,0.633396237484879,1371,17691,19062,0.6169440732577032,0.6495431806277668
PPM037690,PGS019508,PSS013404,Other nonspecific findings on examination of urine,East Asian,Train: East Asian-only,0.635276971427942,1371,17691,19062,0.6188276740900456,0.6514162702721087
PPM037691,PGS019509,PSS013406,Other nonspecific findings on examination of urine,East Asian,Train: East Asian-only,0.632818485714796,1371,17691,19062,0.6163655079164527,0.6489677076503036
PPM037692,PGS019510,PSS013407,Other nonspecific findings on examination of urine,East Asian,Train: East Asian-only,0.636191528607989,1371,17691,19062,0.6197437464308803,0.6523269848869905
PPM037693,PGS019511,PSS013408,Other nonspecific findings on examination of urine,East Asian,Train: East Asian-only,0.634521189818194,1371,17691,19062,0.6180707001875497,0.6506636021982497
PPM037694,PGS019512,PSS013415,Retention of urine,East Asian,Train: East Asian-only,0.637050020292208,112,17600,17712,0.5797600202367021,0.6906965970852398
PPM037695,PGS019513,PSS013414,Retention of urine,East Asian,Train: East Asian-only,0.637900263798701,112,17600,17712,0.580602891085915,0.6915286703682886
PPM037696,PGS019514,PSS013416,Retention of urine,East Asian,Train: East Asian-only,0.63691507711039,112,17600,17712,0.5796262674709084,0.6905645143641305
PPM037697,PGS019515,PSS013417,Retention of urine,East Asian,Train: East Asian-only,0.639225344967532,112,17600,17712,0.5819169228490589,0.6928249266968087
PPM037698,PGS019516,PSS013418,Retention of urine,East Asian,Train: East Asian-only,0.635906047077922,112,17600,17712,0.5786263146609045,0.6895766706696677
PPM037699,PGS019517,PSS013420,Frequency of urination and polyuria,East Asian,Train: East Asian-only,0.556742452259279,676,17600,18276,0.5338767568235558,0.5793702152568532
PPM037700,PGS019518,PSS013419,Frequency of urination and polyuria,East Asian,Train: East Asian-only,0.561318080957504,676,17600,18276,0.5384118611061531,0.5839659319262382
PPM037701,PGS019519,PSS013421,Frequency of urination and polyuria,East Asian,Train: East Asian-only,0.557303321678322,676,17600,18276,0.5344325258321005,0.579933689664379
PPM037702,PGS019520,PSS013422,Frequency of urination and polyuria,East Asian,Train: East Asian-only,0.556997293571813,676,17600,18276,0.5341292760714711,0.5796262451276876
PPM037703,PGS019521,PSS013423,Frequency of urination and polyuria,East Asian,Train: East Asian-only,0.560159612022593,676,17600,18276,0.5372634181138293,0.5828026280895483
PPM037704,PGS019522,PSS013425,Hyperplasia of prostate,East Asian,Train: East Asian-only,0.57055132915496,2100,6610,8710,0.5561559408010004,0.5848283614382328
PPM037705,PGS019523,PSS013424,Hyperplasia of prostate,East Asian,Train: East Asian-only,0.574947482169872,2100,6610,8710,0.5605499444803701,0.589218989739337
PPM037706,PGS019524,PSS013426,Hyperplasia of prostate,East Asian,Train: East Asian-only,0.572867300626756,2100,6610,8710,0.558470602338645,0.5871416039232682
PPM037707,PGS019525,PSS013427,Hyperplasia of prostate,East Asian,Train: East Asian-only,0.574616670268713,2100,6610,8710,0.5602192447023898,0.5888886442765182
PPM037708,PGS019526,PSS013428,Hyperplasia of prostate,East Asian,Train: East Asian-only,0.568734889417189,2100,6610,8710,0.5543408046266076,0.5830137797585239
PPM037709,PGS019527,PSS013430,Disorders of penis,East Asian,Train: East Asian-only,0.593775886313518,269,6588,6857,0.5569356293652422,0.6295902255897635
PPM037710,PGS019528,PSS013429,Disorders of penis,East Asian,Train: East Asian-only,0.596512076705873,269,6588,6857,0.5596464958444283,0.6323190131259986
PPM037711,PGS019529,PSS013431,Disorders of penis,East Asian,Train: East Asian-only,0.602978153362089,269,6588,6857,0.566058462629936,0.6387612761425921
PPM037712,PGS019530,PSS013432,Disorders of penis,East Asian,Train: East Asian-only,0.594554591766488,269,6588,6857,0.5577069814974558,0.6303669855620578
PPM037713,PGS019531,PSS013433,Disorders of penis,East Asian,Train: East Asian-only,0.590851226630372,269,6588,6857,0.5540396235818614,0.6266717289444563
PPM037714,PGS019532,PSS013435,Cystic mastopathy,East Asian,Train: East Asian-only,0.827579150904559,302,8172,8474,0.796803597118509,0.854544418943732
PPM037715,PGS019533,PSS013434,Cystic mastopathy,East Asian,Train: East Asian-only,0.82745232468808,302,8172,8474,0.7966704576648275,0.8544256752646452
PPM037716,PGS019534,PSS013436,Cystic mastopathy,East Asian,Train: East Asian-only,0.82693975227963,302,8172,8474,0.7961324345320897,0.8539457023123297
PPM037717,PGS019535,PSS013437,Cystic mastopathy,East Asian,Train: East Asian-only,0.827521613132227,302,8172,8474,0.7967431944090434,0.8544905488180137
PPM037718,PGS019536,PSS013438,Cystic mastopathy,East Asian,Train: East Asian-only,0.82726917628601,302,8172,8474,0.79647820355301,0.8542541872615652
PPM037719,PGS019537,PSS013440,Lump or mass in breast,East Asian,Train: East Asian-only,0.852975089298489,920,17321,18241,0.836636207689426,0.8679377796503879
PPM037720,PGS019538,PSS013439,Lump or mass in breast,East Asian,Train: East Asian-only,0.853537425040727,920,17321,18241,0.8372195570972274,0.8684764877569904
PPM037721,PGS019539,PSS013441,Lump or mass in breast,East Asian,Train: East Asian-only,0.853271474937435,920,17321,18241,0.8369436579198061,0.8682217231032633
PPM037722,PGS019540,PSS013442,Lump or mass in breast,East Asian,Train: East Asian-only,0.853459861490074,920,17321,18241,0.8371390899044097,0.8684021884575837
PPM037723,PGS019541,PSS013443,Lump or mass in breast,East Asian,Train: East Asian-only,0.853128835818798,920,17321,18241,0.8367956908034945,0.868085075001996
PPM037724,PGS019542,PSS013450,Other nonmalignant breast conditions,East Asian,Train: East Asian-only,0.845276076601224,1384,18019,19403,0.8317829788198396,0.8578717970067623
PPM037725,PGS019543,PSS013449,Other nonmalignant breast conditions,East Asian,Train: East Asian-only,0.846350608718414,1384,18019,19403,0.8328893394203479,0.8589112167776978
PPM037726,PGS019544,PSS013451,Other nonmalignant breast conditions,East Asian,Train: East Asian-only,0.846045856541281,1384,18019,19403,0.8325755351902109,0.8586164482252521
PPM037727,PGS019545,PSS013452,Other nonmalignant breast conditions,East Asian,Train: East Asian-only,0.845609098552684,1384,18019,19403,0.8321258387977377,0.8581939634224658
PPM037728,PGS019546,PSS013453,Other nonmalignant breast conditions,East Asian,Train: East Asian-only,0.846017225876219,1384,18019,19403,0.8325460551298882,0.8585887544651026
PPM037729,PGS019547,PSS013445,Other signs and symptoms in breast,East Asian,Train: East Asian-only,0.84294605322595,1046,18019,19065,0.8273127097646402,0.8574080453977037
PPM037730,PGS019548,PSS013444,Other signs and symptoms in breast,East Asian,Train: East Asian-only,0.843545112833416,1046,18019,19065,0.8279314151703548,0.8579850302458106
PPM037731,PGS019549,PSS013446,Other signs and symptoms in breast,East Asian,Train: East Asian-only,0.843019058807375,1046,18019,19065,0.8273881049014313,0.8574783654679431
PPM037732,PGS019550,PSS013447,Other signs and symptoms in breast,East Asian,Train: East Asian-only,0.843541345830304,1046,18019,19065,0.8279275243606236,0.8579814023262677
PPM037733,PGS019551,PSS013448,Other signs and symptoms in breast,East Asian,Train: East Asian-only,0.843635733133615,1046,18019,19065,0.8280250148361308,0.8580723036608752
PPM037734,PGS019552,PSS013455,Endometriosis,East Asian,Train: East Asian-only,0.905401854711181,598,8961,9559,0.8878337803913473,0.9204648213442699
PPM037735,PGS019553,PSS013454,Endometriosis,East Asian,Train: East Asian-only,0.90549366840105,598,8961,9559,0.8879319182591608,0.9205496318672701
PPM037736,PGS019554,PSS013456,Endometriosis,East Asian,Train: East Asian-only,0.904679288436439,598,8961,9559,0.8870616146564548,0.9197971964685697
PPM037737,PGS019555,PSS013457,Endometriosis,East Asian,Train: East Asian-only,0.905031987367033,598,8961,9559,0.8874384861690099,0.9201231156758856
PPM037738,PGS019556,PSS013458,Endometriosis,East Asian,Train: East Asian-only,0.904759905334861,598,8961,9559,0.88714775036243,0.9198716987026816
PPM037739,PGS019557,PSS013460,Noninflammatory disorders of ovary fallopian tube and broad ligament,East Asian,Train: East Asian-only,0.815699216478862,95,9505,9600,0.7575393552539212,0.8624413820157953
PPM037740,PGS019558,PSS013459,Noninflammatory disorders of ovary fallopian tube and broad ligament,East Asian,Train: East Asian-only,0.815415709183532,95,9505,9600,0.7572370379556785,0.8621891804532917
PPM037741,PGS019559,PSS013461,Noninflammatory disorders of ovary fallopian tube and broad ligament,East Asian,Train: East Asian-only,0.814980481187187,95,9505,9600,0.7567730294535358,0.8618019083401702
PPM037742,PGS019560,PSS013462,Noninflammatory disorders of ovary fallopian tube and broad ligament,East Asian,Train: East Asian-only,0.816326033389629,95,9505,9600,0.7582079350827836,0.8629987949993208
PPM037743,PGS019561,PSS013463,Noninflammatory disorders of ovary fallopian tube and broad ligament,East Asian,Train: East Asian-only,0.815299426894432,95,9505,9600,0.7571130548703655,0.8620857230442325
PPM037744,PGS019562,PSS013470,Disorders of menstruation and other abnormal bleeding from female genital tract,East Asian,Train: East Asian-only,0.903331410049451,921,8152,9073,0.8892058966814521,0.9158264908078467
PPM037745,PGS019563,PSS013469,Disorders of menstruation and other abnormal bleeding from female genital tract,East Asian,Train: East Asian-only,0.903339268342321,921,8152,9073,0.8892141962439087,0.9158338710210742
PPM037746,PGS019564,PSS013471,Disorders of menstruation and other abnormal bleeding from female genital tract,East Asian,Train: East Asian-only,0.90332235303394,921,8152,9073,0.8891963311192175,0.9158179847640344
PPM037747,PGS019565,PSS013472,Disorders of menstruation and other abnormal bleeding from female genital tract,East Asian,Train: East Asian-only,0.903456743161154,921,8152,9073,0.8893382710513469,0.9159441955553499
PPM037748,PGS019566,PSS013473,Disorders of menstruation and other abnormal bleeding from female genital tract,East Asian,Train: East Asian-only,0.903372033427846,921,8152,9073,0.8892488015048817,0.9158646424504145
PPM037749,PGS019567,PSS013465,Irregular menstrual cycle,East Asian,Train: East Asian-only,0.90398309142423,248,8152,8400,0.8754865168717513,0.926505332951885
PPM037750,PGS019568,PSS013464,Irregular menstrual cycle,East Asian,Train: East Asian-only,0.905442756972364,248,8152,8400,0.8770922689971942,0.9277921552809557
PPM037751,PGS019569,PSS013466,Irregular menstrual cycle,East Asian,Train: East Asian-only,0.905401207698883,248,8152,8400,0.8770465355944055,0.9277555524304578
PPM037752,PGS019570,PSS013467,Irregular menstrual cycle,East Asian,Train: East Asian-only,0.904211117794169,248,8152,8400,0.8757372423584991,0.9267064834941539
PPM037753,PGS019571,PSS013468,Irregular menstrual cycle,East Asian,Train: East Asian-only,0.904006339232011,248,8152,8400,0.8755120768464641,0.9265258428208115
PPM037754,PGS019572,PSS013475,Cellulitis and abscess of fingers toes,East Asian,Train: East Asian-only,0.576107946026987,145,17825,17970,0.5267284332546028,0.6240130120256462
PPM037755,PGS019573,PSS013474,Cellulitis and abscess of fingers toes,East Asian,Train: East Asian-only,0.582246554142284,145,17825,17970,0.5327384545925633,0.6301507776511039
PPM037756,PGS019574,PSS013476,Cellulitis and abscess of fingers toes,East Asian,Train: East Asian-only,0.574573487449824,145,17825,17970,0.5252275646728838,0.6224770833224047
PPM037757,PGS019575,PSS013477,Cellulitis and abscess of fingers toes,East Asian,Train: East Asian-only,0.577967790298399,145,17825,17970,0.5285483391141653,0.6258737382797347
PPM037758,PGS019576,PSS013478,Cellulitis and abscess of fingers toes,East Asian,Train: East Asian-only,0.57414673308507,145,17825,17970,0.5248102546405559,0.6220498009355809
PPM037759,PGS019577,PSS013480,Carbuncle and furuncle,East Asian,Train: East Asian-only,0.681523183942151,199,17825,18024,0.6388284468854186,0.7213721800243947
PPM037760,PGS019578,PSS013479,Carbuncle and furuncle,East Asian,Train: East Asian-only,0.678931826030574,199,17825,18024,0.6362183945083244,0.7188463438116656
PPM037761,PGS019579,PSS013481,Carbuncle and furuncle,East Asian,Train: East Asian-only,0.676144819469014,199,17825,18024,0.6334132287938387,0.7161276793279678
PPM037762,PGS019580,PSS013482,Carbuncle and furuncle,East Asian,Train: East Asian-only,0.678059582625611,199,17825,18024,0.6353402516017065,0.7179957256203625
PPM037763,PGS019581,PSS013483,Carbuncle and furuncle,East Asian,Train: East Asian-only,0.678203359011044,199,17825,18024,0.6354849868462913,0.7181359522535117
PPM037764,PGS019582,PSS013485,Disorder of skin and subcutaneous tissue NOS,East Asian,Train: East Asian-only,0.74983027045241,414,19326,19740,0.7213935436292616,0.7762647072075826
PPM037765,PGS019583,PSS013484,Disorder of skin and subcutaneous tissue NOS,East Asian,Train: East Asian-only,0.750779406081567,414,19326,19740,0.722363319653035,0.7771842111968343
PPM037766,PGS019584,PSS013486,Disorder of skin and subcutaneous tissue NOS,East Asian,Train: East Asian-only,0.750496940118716,414,19326,19740,0.7220746893237093,0.7769105863590573
PPM037767,PGS019585,PSS013487,Disorder of skin and subcutaneous tissue NOS,East Asian,Train: East Asian-only,0.750652796338041,414,19326,19740,0.7222339445770479,0.7770615666873092
PPM037768,PGS019586,PSS013488,Disorder of skin and subcutaneous tissue NOS,East Asian,Train: East Asian-only,0.749813647455482,414,19326,19740,0.7213765609896943,0.776248601244777
PPM037769,PGS019587,PSS013502,Erythematous conditions,East Asian,Train: East Asian-only,0.747315921940216,844,17934,18778,0.7274436721121638,0.7662049389718041
PPM037770,PGS019588,PSS013501,Erythematous conditions,East Asian,Train: East Asian-only,0.748491440706498,844,17934,18778,0.7286385559483622,0.7673556277346693
PPM037771,PGS019589,PSS013503,Erythematous conditions,East Asian,Train: East Asian-only,0.746115430089369,844,17934,18778,0.7262236344448298,0.765029567551244
PPM037772,PGS019590,PSS013504,Erythematous conditions,East Asian,Train: East Asian-only,0.74866374177672,844,17934,18778,0.7288137142823424,0.7675242699996506
PPM037773,PGS019591,PSS013505,Erythematous conditions,East Asian,Train: East Asian-only,0.754151544076569,844,17934,18778,0.7343950621693286,0.772892928128639
PPM037774,PGS019592,PSS013506,Erythematous conditions,East Asian,Train: East Asian-only,0.746895872015188,844,17934,18778,0.7270167566850502,0.7657937058346544
PPM037775,PGS019593,PSS013496,Lupus localized and systemic,East Asian,Train: East Asian-only,0.869279296686563,427,17914,18341,0.84581501378091,0.8896386453327146
PPM037776,PGS019594,PSS013495,Lupus localized and systemic,East Asian,Train: East Asian-only,0.872166366551196,427,17914,18341,0.848874128682039,0.8923240582865862
PPM037777,PGS019595,PSS013497,Lupus localized and systemic,East Asian,Train: East Asian-only,0.864020107518644,427,17914,18341,0.840252225417521,0.8847368089894728
