performance_id,pgs_id,sampleset_id,reported_trait,auc_parsed_single,auc_parsed_ci_lower,auc_parsed_ci_upper,auc_native,ci_native_lower,ci_native_upper,auc_native_evaldf,ci_native_lower_evaldf,ci_native_upper_evaldf,auc_native_any,ci_native_lower_any,ci_native_upper_any,auc_single,reported_ci_lower,reported_ci_upper,auc,estimate_ci_lower,estimate_ci_upper,ancestry_eval,train_bucket,ci_lo_logit,ci_hi_logit,ci_lower_inferred,ci_upper_inferred,ci_lower_final,ci_upper_final,has_ci_final,ci_source_final
PPM000109,PGS000046,PSS000071,Breast cancer in BRCA2 mutation carriers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000110,PGS000047,PSS000070,Breast cancer in BRCA1 mutation carriers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000111,PGS000047,PSS000071,Breast cancer in BRCA2 mutation carriers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000112,PGS000048,PSS000072,Ovarian cancer in BRCA1 mutation carriers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000113,PGS000048,PSS000073,Ovarian cancer in BRCA2 mutation carriers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000114,PGS000001,PSS000070,Breast cancer in BRCA1 mutation carriers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000115,PGS000002,PSS000070,Breast cancer in BRCA1 mutation carriers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000116,PGS000003,PSS000070,Breast cancer in BRCA1 mutation carriers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000117,PGS000001,PSS000071,Breast cancer in BRCA2 mutation carriers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000118,PGS000002,PSS000071,Breast cancer in BRCA2 mutation carriers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000119,PGS000003,PSS000071,Breast cancer in BRCA2 mutation carriers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000120,PGS000045,PSS000074,Breast cancer in male carriers of BRCA1/2 mutations,0.59,0.55,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.55,0.63,0.59,0.55,0.63,European,Train: European-only,NA,NA,NA,NA,0.55,0.63,TRUE,reported_native_or_parsed
PPM000121,PGS000046,PSS000074,Breast cancer in male carriers of BRCA1/2 mutations,0.59,0.55,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.55,0.63,0.59,0.55,0.63,European,Train: European-only,NA,NA,NA,NA,0.55,0.63,TRUE,reported_native_or_parsed
PPM000122,PGS000047,PSS000074,Breast cancer in male carriers of BRCA1/2 mutations,0.55,0.51,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.51,0.59,0.55,0.51,0.59,European,Train: European-only,NA,NA,NA,NA,0.51,0.59,TRUE,reported_native_or_parsed
PPM000123,PGS000049,PSS000075,Prostate cancer in male carriers of BRCA1/2 mutations,0.62,0.58,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.58,0.66,0.62,0.58,0.66,European,Train: Multi incl. EUR,NA,NA,NA,NA,0.58,0.66,TRUE,reported_native_or_parsed
PPM000124,PGS000049,PSS000077,Low prostate cancer aggressiveness (Gleason score < 7),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000125,PGS000049,PSS000076,High prostate cancer aggressiveness (Gleason score ≥ 7),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000126,PGS000050,PSS000078,Breast cancer,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.606,NA,NA,0.606,NA,NA,East Asian,Train: East Asian-only,0.5988149683030163,0.613139484405883,0.5988149683030163,0.613139484405883,0.5988149683030163,0.613139484405883,TRUE,inferred_hm
PPM000127,PGS000050,PSS000079,Breast cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: East Asian-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000131,PGS000052,PSS000082,breast cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000132,PGS000021,PSS000083,Type 1 diabetes aetiology (non-monogenic),0.87,0.86,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.86,0.89,0.87,0.86,0.89,European,Train: European-only,NA,NA,NA,NA,0.86,0.89,TRUE,reported_native_or_parsed
PPM000133,PGS000053,PSS000085,Familial late-onset Alzheimer's disease (LOAD),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000134,PGS000053,PSS000085,Familial late-onset Alzheimer's disease (LOAD),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000135,PGS000054,PSS000084,Familial late-onset Alzheimer's disease (LOAD),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000136,PGS000054,PSS000084,Familial late-onset Alzheimer's disease (LOAD),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000137,PGS000053,PSS000085,Alzheimer's disease (age-at-onset),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000138,PGS000054,PSS000084,Alzheimer's disease (age-at-onset),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000139,PGS000055,PSS000087,Colorectal cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000140,PGS000055,PSS000086,Colorectal cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000141,PGS000056,PSS000088,Cognitive decline (time to MMSE 4-point decrease),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000142,PGS000056,PSS000088,Motor decline (time to UPDRS III 20-point increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000143,PGS000056,PSS000088,Motor decline (time to H&Y Scale stage ≥ 3),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000147,PGS000058,PSS000092,Major coronary events (MCE) events among Type 2 Diabetes patients,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000148,PGS000058,PSS000093,Major coronary events (MCE) events among Type 2 Diabetes patients,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000149,PGS000059,PSS000095,Incident coronary heart disease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000150,PGS000059,PSS000094,Incident coronary heart disease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000151,PGS000060,PSS000098,Serum high-density lipoprotein (HDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000152,PGS000060,PSS000097,Serum high-density lipoprotein (HDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000153,PGS000060,PSS000096,Serum high-density lipoprotein (HDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000154,PGS000060,PSS000099,Serum high-density lipoprotein (HDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000155,PGS000061,PSS000098,Serum low-density lipoprotein (LDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000156,PGS000061,PSS000097,Serum low-density lipoprotein (LDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000157,PGS000061,PSS000096,Serum low-density lipoprotein (LDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000158,PGS000061,PSS000099,Serum low-density lipoprotein (LDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000159,PGS000062,PSS000098,Serum total cholesterol (TC) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000160,PGS000062,PSS000097,Serum total cholesterol (TC) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000161,PGS000062,PSS000096,Serum total cholesterol (TC) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000162,PGS000062,PSS000099,Serum total cholesterol (TC) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000163,PGS000063,PSS000098,Serum triglyceride (TG) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000164,PGS000063,PSS000097,Serum triglyceride (TG) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000165,PGS000063,PSS000096,Serum triglyceride (TG) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000166,PGS000063,PSS000099,Serum triglyceride (TG) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000167,PGS000064,PSS000104,Serum high-density lipoprotein (HDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000168,PGS000065,PSS000104,Serum low-density lipoprotein (LDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000169,PGS000066,PSS000104,Serum triglyceride (TG) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000170,PGS000064,PSS000102,Serum high-density lipoprotein (HDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000171,PGS000065,PSS000102,Serum low-density lipoprotein (LDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000172,PGS000066,PSS000102,Serum triglyceride (TG) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000173,PGS000064,PSS000103,Serum high-density lipoprotein (HDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000174,PGS000065,PSS000103,Serum low-density lipoprotein (LDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000175,PGS000066,PSS000103,Serum triglyceride (TG) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000176,PGS000064,PSS000100,Serum high-density lipoprotein (HDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000177,PGS000065,PSS000100,Serum low-density lipoprotein (LDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000178,PGS000066,PSS000100,Serum triglyceride (TG) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000179,PGS000064,PSS000101,Serum high-density lipoprotein (HDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000180,PGS000065,PSS000101,Serum low-density lipoprotein (LDL) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000181,PGS000066,PSS000101,Serum triglyceride (TG) levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000182,PGS000067,PSS000105,aggressive prostate cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000183,PGS000067,PSS000105,aggressive prostate cancer (age at onset),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000184,PGS000067,PSS000106,any prostate cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000185,PGS000067,PSS000106,any prostate cancer (age at onset),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000186,PGS000067,PSS000107,very aggressive prostate cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000187,PGS000067,PSS000107,very aggressive prostate cancer (age at onset),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000188,PGS000068,PSS000108,all invasive epithelial ovarian cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000189,PGS000069,PSS000108,serous epithelial ovarian cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000190,PGS000070,PSS000109,Incident lung cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000191,PGS000071,PSS000110,Bladder cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000192,PGS000072,PSS000111,Breast cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000193,PGS000073,PSS000112,Cervical cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000194,PGS000074,PSS000113,Colorectal cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000195,PGS000075,PSS000114,Endometrial cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000196,PGS000076,PSS000115,Kidney cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000197,PGS000077,PSS000116,Lymphocytic leukemia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000198,PGS000078,PSS000117,Lung cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000199,PGS000079,PSS000118,Melanoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000200,PGS000080,PSS000119,Non-Hodgkin's lymphoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000201,PGS000081,PSS000120,Oral cavity and pharyngeal cancers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000202,PGS000082,PSS000121,Ovarian cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000203,PGS000083,PSS000122,Pancreatic cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000204,PGS000084,PSS000123,Prostate cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: Multi incl. EUR,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000206,PGS000086,PSS000125,Testicular cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000207,PGS000087,PSS000126,Thyroid cancer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000208,PGS000088,PSS000153,Basophil count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000209,PGS000088,PSS000127,Basophil count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000210,PGS000089,PSS000154,Basophil percentage of white cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000211,PGS000089,PSS000128,Basophil percentage of white cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000212,PGS000090,PSS000155,Eosinophil count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000213,PGS000090,PSS000129,Eosinophil count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000214,PGS000091,PSS000156,Eosinophil percentage of white cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000215,PGS000091,PSS000130,Eosinophil percentage of white cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000216,PGS000092,PSS000157,Hematocrit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000217,PGS000092,PSS000131,Hematocrit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000218,PGS000093,PSS000158,Hemoglobin concentration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000219,PGS000093,PSS000132,Hemoglobin concentration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000220,PGS000094,PSS000159,High light scatter reticulocyte count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000221,PGS000094,PSS000133,High light scatter reticulocyte count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000222,PGS000095,PSS000160,High light scatter reticulocyte percentage of red cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000223,PGS000095,PSS000134,High light scatter reticulocyte percentage of red cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM000224,PGS000096,PSS000161,Immature fraction of reticulocytes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
