pgs_id,n_eval_rows,n_ancestries_display,n_ancestries_raw,efo_any,efo_label_any,train_bucket
PGS004138,6,2,2,MONDO_0005098,stroke disorder,Train: Multi incl. EUR
PGS004139,6,2,2,MONDO_0005159,prostate carcinoma,Train: European-only
PGS004142,6,2,2,MONDO_0005300,chronic kidney disease,Train: European-only
PGS004144,6,2,2,MONDO_0005393,gout,Train: European-only
PGS004151,6,2,2,MONDO_0005265,inflammatory bowel disease,Train: Multi incl. EUR
PGS004153,6,2,2,MONDO_0004989,breast carcinoma,Train: European-only
PGS004154,6,2,2,MONDO_0005098,stroke disorder,Train: Multi incl. EUR
PGS004155,6,2,2,MONDO_0005159,prostate carcinoma,Train: European-only
PGS004158,6,2,2,MONDO_0005300,chronic kidney disease,Train: European-only
PGS004160,6,2,2,MONDO_0005393,gout,Train: European-only
PGS003993,5,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: Multi incl. EUR
PGS003994,5,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi incl. EUR
PGS004009,5,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: Multi incl. EUR
PGS004010,5,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi incl. EUR
PGS004020,5,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: Multi incl. EUR
PGS004021,5,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi incl. EUR
PGS004035,5,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: Multi incl. EUR
PGS004049,5,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi incl. EUR
PGS004063,5,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: Multi incl. EUR
PGS004064,5,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi incl. EUR
PGS004078,5,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: Multi incl. EUR
PGS004079,5,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi incl. EUR
PGS004093,5,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: Multi incl. EUR
PGS004094,5,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi incl. EUR
PGS004102,5,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: Multi incl. EUR
PGS004103,5,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi incl. EUR
PGS004117,5,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: Multi incl. EUR
PGS004118,5,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi incl. EUR
PGS004132,5,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: Multi incl. EUR
PGS004133,5,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi incl. EUR
PGS004147,5,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: Multi incl. EUR
PGS004148,5,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi incl. EUR
PGS004162,5,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: Multi incl. EUR
PGS004163,5,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi incl. EUR
PGS000006,4,2,3,MONDO_0006513,estrogen-receptor negative breast cancer,Train: European-only
PGS000137,4,2,2,MONDO_0005041,glaucoma,Train: European-only
PGS000754,4,2,2,MONDO_0007915,systemic lupus erythematosus,Train: East Asian-only
PGS002250,4,2,2,MONDO_0005140,ovarian carcinoma,Train: European-only
PGS003446,4,2,2,MONDO_0005010,coronary artery disorder,Train: Multi incl. EUR
PGS003751,4,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS000015,3,2,2,MONDO_0004989,breast carcinoma,Train: European-only
PGS000296,3,2,2,MONDO_0005010,coronary artery disorder,Train: Multi incl. EUR
PGS000712,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS000721,3,2,2,MONDO_0005138,lung carcinoma,Train: European-only
PGS000749,3,2,2,MONDO_0005010,coronary artery disorder,Train: Multi incl. EUR
PGS000808,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS000922,3,2,2,MONDO_0019338,sarcoidosis,Train: European-only
PGS000923,3,2,2,MONDO_0019338,sarcoidosis,Train: European-only
PGS000924,3,2,2,MONDO_0024431|MONDO_0037821,bilirubin metabolism disease|porphyrin metabolism disease,Train: European-only
PGS000940,3,2,2,HP_0002024,Malabsorption,Train: European-only
PGS000945,3,2,2,MONDO_0001627|MONDO_0004975,dementia|Alzheimer disease,Train: European-only
PGS000946,3,2,2,MONDO_0001627,dementia,Train: European-only
PGS000966,3,2,2,MONDO_0006814,iritis,Train: European-only
PGS001093,3,2,2,OBA_0002313,strand of hair color,Train: European-only
PGS001110,3,2,2,MONDO_0017376,reactive arthritis,Train: European-only
PGS001136,3,2,2,MONDO_0005570,hematologic disorder,Train: European-only
PGS001164,3,2,2,MONDO_0005447,testicular cancer,Train: European-only
PGS001179,3,2,2,MONDO_0004648,vascular dementia,Train: European-only
PGS001255,3,2,2,MONDO_0005349,otosclerosis,Train: European-only
PGS001270,3,2,2,MONDO_0005301,multiple sclerosis,Train: European-only
PGS001271,3,2,2,MONDO_0005301,multiple sclerosis,Train: European-only
PGS001297,3,2,2,MONDO_0005147,type 1 diabetes mellitus,Train: European-only
PGS001300,3,2,2,MONDO_0005130,celiac disease,Train: European-only
PGS001301,3,2,2,MONDO_0005130,celiac disease,Train: European-only
PGS001305,3,2,2,MONDO_0002280|MONDO_0020696,anemia|vitamin B12 deficiency,Train: European-only
PGS001311,3,2,2,MONDO_0008383,rheumatoid arthritis,Train: European-only
PGS001319,3,2,2,MONDO_0005066,metabolic disease,Train: European-only
PGS001331,3,2,2,MONDO_0005011,Crohn disease,Train: European-only
PGS001348,3,2,2,MONDO_0004975,Alzheimer disease,Train: European-only
PGS001349,3,2,2,MONDO_0004975,Alzheimer disease,Train: European-only
PGS002237,3,2,2,MONDO_0005300,chronic kidney disease,Train: European-only
PGS003089,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003093,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003095,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003096,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003099,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003100,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003101,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003102,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003104,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003108,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003110,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003111,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003117,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003118,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003119,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003123,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003395,3,2,2,MONDO_0005575,colorectal cancer,Train: Multi incl. EUR
PGS003752,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS004181,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS004182,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS004183,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS004184,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS004185,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS004310,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS004311,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS004312,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS004313,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS004314,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS004586,3,2,2,MONDO_0024331,colorectal carcinoma,Train: Multi incl. EUR
PGS004615,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: East Asian-only
PGS004617,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: East Asian-only
PGS004618,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: East Asian-only
PGS004620,3,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: East Asian-only
PGS005120,3,2,2,EFO_0006335,systolic blood pressure,Train: European-only
PGS000028,2,2,2,MONDO_0004989,breast carcinoma,Train: Multi incl. EUR
PGS000035,2,2,2,MONDO_0004981,atrial fibrillation,Train: Multi incl. EUR
PGS000070,2,2,2,MONDO_0005061,lung adenocarcinoma,Train: Multi incl. EUR
PGS000331,2,2,2,MONDO_0004981,atrial fibrillation,Train: European-only
PGS000727,2,2,2,MONDO_0004981,atrial fibrillation,Train: European-only
PGS000779,2,2,2,MONDO_0004975,Alzheimer disease,Train: Multi incl. EUR
PGS000806,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: African-only
PGS000882,2,2,2,OBA_1000968,vitamin D level,Train: European-only
PGS001800,2,2,2,EFO_0004314,forced expiratory volume,Train: European-only
PGS001801,2,2,2,EFO_0004713,FEV/FVC ratio,Train: European-only
PGS002238,2,2,2,EFO_0006335,systolic blood pressure,Train: Multi incl. EUR
PGS002239,2,2,2,EFO_0006336,diastolic blood pressure,Train: Multi incl. EUR
PGS002724,2,2,2,HP_0002140|MONDO_0005098,Ischemic stroke|stroke disorder,Train: Multi incl. EUR
PGS002745,2,2,2,MONDO_0008383,rheumatoid arthritis,Train: Multi excl. EUR
PGS002779,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003090,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003091,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003092,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003094,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003105,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003106,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003109,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003113,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003114,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003115,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003116,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003120,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003121,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS003394,2,2,2,MONDO_0005140,ovarian carcinoma,Train: European-only
PGS003857,2,2,2,MONDO_0007147,obstructive sleep apnea syndrome,Train: Multi incl. EUR
PGS003858,2,2,2,MONDO_0007147,obstructive sleep apnea syndrome,Train: Multi incl. EUR
PGS004614,2,2,2,EFO_0009959,diverticular disease,Train: European-only
PGS004616,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: East Asian-only
PGS004619,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: East Asian-only
PGS004912,2,2,2,MONDO_0024331,colorectal carcinoma,Train: Multi incl. EUR
PGS004944,2,2,2,MONDO_0005338,open-angle glaucoma,Train: Multi incl. EUR
PGS005242,2,2,2,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS012560,2,2,2,MONDO_0005546,fibromyalgia,Train: Multi incl. EUR
PGS000716,13,1,1,EFO_0004340|EFO_0009819,"body mass index|comparative body size at age 10, self-reported",Train: European-only
PGS000717,13,1,1,EFO_0004340,body mass index,Train: European-only
PGS000040,7,1,1,MONDO_0005130,celiac disease,Train: European-only
PGS005363,7,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS005364,7,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS005365,7,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: East Asian-only
PGS005366,7,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS005367,7,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS003447,6,1,1,MONDO_0005133,endometriosis,Train: Multi incl. EUR
PGS004952,6,1,1,MONDO_0005150,age-related macular degeneration,Train: European-only
PGS000865,5,1,1,EFO_0010821,liver fat measurement,Train: Multi incl. EUR
PGS000872,5,1,1,MONDO_0013209,metabolic dysfunction-associated steatotic liver disease,Train: Multi incl. EUR
PGS019957,5,1,1,HP_0000545,Myopia,Train: Multi incl. EUR
PGS000007,4,1,1,MONDO_0004989,breast carcinoma,Train: European-only
PGS000021,4,1,1,MONDO_0005147,type 1 diabetes mellitus,Train: European-only
PGS000317,4,1,1,MONDO_0004989,breast carcinoma,Train: Multi incl. EUR
PGS000657,4,1,1,EFO_0009270,heel bone mineral density,Train: European-only
PGS000714,4,1,1,MONDO_0005159,prostate carcinoma,Train: European-only
PGS005358,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS005359,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS005360,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS005361,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS005362,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS005368,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS005369,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS005370,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS005371,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS005372,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS005373,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS005374,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS005375,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS005376,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS005377,4,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: South Asian-only
PGS000030,3,1,1,MONDO_0005159,prostate carcinoma,Train: European-only
PGS000328,3,1,1,MONDO_0007915,systemic lupus erythematosus,Train: European-only
PGS000329,3,1,1,MONDO_0005010,coronary artery disorder,Train: European-only
PGS000740,3,1,1,MONDO_0005138,lung carcinoma,Train: European-only
PGS000746,3,1,1,MONDO_0005010,coronary artery disorder,Train: Multi incl. EUR
PGS000747,3,1,1,MONDO_0005010,coronary artery disorder,Train: Multi incl. EUR
PGS000748,3,1,1,MONDO_0005010,coronary artery disorder,Train: Multi incl. EUR
PGS000802,3,1,1,MONDO_0005575,colorectal cancer,Train: Multi incl. EUR
PGS000809,3,1,1,MONDO_0005301,multiple sclerosis,Train: European-only
PGS000814,3,1,1,EFO_0004611,low density lipoprotein cholesterol measurement,Train: European-only
PGS001777,3,1,1,MONDO_0006644,alcoholic liver cirrhosis,Train: European-only
PGS002729,3,1,1,MONDO_0005416,"osteoarthritis, knee",Train: Multi incl. EUR
PGS003414,3,1,1,MONDO_0005937,REM sleep behavior disorder,Train: European-only
PGS003725,3,1,1,MONDO_0005010,coronary artery disorder,Train: Multi incl. EUR
PGS003749,3,1,1,MONDO_0005147,type 1 diabetes mellitus,Train: European-only
PGS003972,3,1,1,MONDO_0005350,abdominal aortic aneurysm,Train: Multi incl. EUR
PGS003992,3,1,1,MONDO_0004975,Alzheimer disease,Train: European-only
PGS004008,3,1,1,MONDO_0004975,Alzheimer disease,Train: European-only
PGS004034,3,1,1,MONDO_0004975,Alzheimer disease,Train: European-only
PGS004062,3,1,1,MONDO_0004975,Alzheimer disease,Train: European-only
PGS004092,3,1,1,MONDO_0004975,Alzheimer disease,Train: European-only
PGS004116,3,1,1,MONDO_0004975,Alzheimer disease,Train: European-only
PGS004146,3,1,1,MONDO_0004975,Alzheimer disease,Train: European-only
PGS004595,3,1,1,MONDO_0005010,coronary artery disorder,Train: European-only
PGS005103,3,1,1,EFO_0004340,body mass index,Train: Multi incl. EUR
PGS005314,3,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: African-only
PGS005332,3,1,1,EFO_0004340,body mass index,Train: Multi incl. EUR
PGS005334,3,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS005336,3,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS005353,3,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: African-only
PGS005354,3,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS005355,3,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS005356,3,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS005357,3,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi excl. EUR
PGS005378,3,1,1,MONDO_0004989,breast carcinoma,Train: African-only
PGS005379,3,1,1,MONDO_0004989,breast carcinoma,Train: African-only
PGS018407,3,1,1,EFO_0003913,angina pectoris,NA
PGS018408,3,1,1,MONDO_0005010,coronary artery disorder,NA
PGS018409,3,1,1,MONDO_0005252,heart failure,NA
PGS018410,3,1,1,HP_0003124,Hypercholesterolemia,NA
PGS018411,3,1,1,HP_0000822,Hypertension,NA
PGS018412,3,1,1,MONDO_0005068,myocardial infarction,NA
PGS018413,3,1,1,MONDO_0005148,type 2 diabetes mellitus,NA
PGS000016,2,1,1,MONDO_0004981,atrial fibrillation,Train: Multi incl. EUR
PGS000017,2,1,1,MONDO_0005265,inflammatory bowel disease,Train: European-only
PGS000020,2,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS000031,2,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS000032,2,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: European-only
PGS000078,2,1,1,MONDO_0005138,lung carcinoma,Train: European-only
PGS000114,2,1,1,MONDO_0011429,juvenile idiopathic arthritis,Train: European-only
PGS000118,2,1,1,MONDO_0005105,melanoma,Train: European-only
PGS000119,2,1,1,MONDO_0020804,basal cell carcinoma,Train: European-only
PGS000120,2,1,1,MONDO_0005096,squamous cell carcinoma,Train: European-only
PGS000125,2,1,1,MONDO_0005148,type 2 diabetes mellitus,Train: Multi incl. EUR
PGS000126,2,1,1,EFO_0004531,urate measurement,Train: European-only
PGS000146,2,1,1,MONDO_0005575,colorectal cancer,Train: Multi incl. EUR
PGS000148,2,1,1,MONDO_0005575,colorectal cancer,Train: European-only
PGS000194,2,1,1,EFO_0009459,ACPA-positive rheumatoid arthritis,Train: Multi incl. EUR
PGS000195,2,1,1,EFO_0009460,ACPA-negative rheumatoid arthritis,Train: Multi incl. EUR
PGS000196,2,1,1,MONDO_0007915,systemic lupus erythematosus,Train: European-only
PGS000197,2,1,1,MONDO_0005095,spondyloarthropathy,Train: Multi incl. EUR
PGS000198,2,1,1,MONDO_0011849,psoriatic arthritis,Train: Multi incl. EUR
PGS000199,2,1,1,MONDO_0005393,gout,Train: European-only
PGS000207,2,1,1,MONDO_0015075,thyroid gland carcinoma,Train: European-only
PGS000324,2,1,1,MONDO_0019437,enthesitis-related juvenile idiopathic arthritis,Train: European-only
PGS000325,2,1,1,MONDO_0019433,oligoarticular juvenile idiopathic arthritis,Train: European-only
PGS000326,2,1,1,MONDO_0019432,rheumatoid factor-negative juvenile idiopathic arthritis,Train: European-only
PGS000391,2,1,1,MONDO_0001407|MONDO_0001672|MONDO_0008903,tracheal cancer|bronchus cancer|lung cancer,Train: European-only
PGS000392,2,1,1,MONDO_0001407|MONDO_0001672|MONDO_0008903,tracheal cancer|bronchus cancer|lung cancer,Train: European-only
PGS000655,2,1,1,MONDO_0013209,metabolic dysfunction-associated steatotic liver disease,Train: European-only
PGS000663,2,1,1,MONDO_0005192,exocrine pancreatic carcinoma,Train: Multi incl. EUR
PGS000667,2,1,1,EFO_0006925,lipoprotein A measurement,Train: European-only
